"MatchID","logFC","AveExpr","t","P.Value","adj.P.Val","B","Symbol","Gene_Description","SPOT_ID","logFC_Reverse_Contrast","adjP_Reverse_Contrast","B_Reverse_Contrast"
"A_23_P257834",-4.49716233766233,9.53091,-4.34230316143673,0.0000333777205100711,0.000235749776906496,1.99531165132454,"ALB","albumin [Source:HGNC Symbol;Acc:HGNC:399]","A_23_P257834",-4.49716233766233,0.000235749776906496,1.99531165132454
"A_33_P3398609",-4.0218474025974,7.47237,-4.49556475016561,0.0000184195721177558,0.000150891526918432,2.55538653564876,"RBPJL","recombination signal binding protein for immunoglobulin kappa J region like [Source:HGNC Symbol;Acc:HGNC:13761]","A_33_P3398609",-4.0218474025974,0.000150891526918432,2.55538653564876
"A_23_P2414",-4.01326298701299,8.73575,-4.91305353897787,0.00000343572169194461,0.0000421230700809693,4.14425734869282,"SPX","spexin hormone [Source:HGNC Symbol;Acc:HGNC:28139]","A_23_P2414",-4.01326298701299,0.0000421230700809693,4.14425734869282
"A_23_P132826",-3.97033766233766,9.88987,-4.03112341040098,0.000107328666818759,0.000574113903859101,0.8995670507999,"SERPINI2","serpin family I member 2 [Source:HGNC Symbol;Acc:HGNC:8945]","A_23_P132826",-3.97033766233766,0.000574113903859101,0.8995670507999
"A_23_P24083",-3.72444805194804,10.63254,-3.8453659020001,0.000209967811230913,0.000965108897039619,0.273380483549042,"PNLIPRP2","pancreatic lipase related protein 2 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:9157]","A_23_P24083",-3.72444805194804,0.000965108897039619,0.273380483549042
"A_24_P90900",-3.69142857142857,10.89806,-3.88884058643655,0.000179776146950234,0.000857071907043539,0.417994638326547,"CTRL","chymotrypsin like [Source:HGNC Symbol;Acc:HGNC:2524]","A_24_P90900",-3.69142857142857,0.000857071907043539,0.417994638326547
"A_23_P93141",-3.55658441558441,9.13386,-4.91011914640331,0.00000347752229702378,0.0000425573380938351,4.13278357043524,"GSTA5","glutathione S-transferase alpha 5 [Source:HGNC Symbol;Acc:HGNC:19662]","A_23_P93141",-3.55658441558441,0.0000425573380938351,4.13278357043524
"A_33_P3376872",-3.54895779220779,12.85089,-3.69828878322055,0.000352038702521567,0.00144844292723493,-0.206848293702401,"CELA3B","chymotrypsin like elastase 3B [Source:HGNC Symbol;Acc:HGNC:15945]","A_33_P3376872",-3.54895779220779,0.00144844292723493,-0.206848293702401
"A_33_P3254331",-3.54780194805195,11.85666,-3.77319457985474,0.000271015884939121,0.00118094084652714,0.0359775708164882,"CTRC","chymotrypsin C [Source:HGNC Symbol;Acc:HGNC:2523]","A_33_P3254331",-3.54780194805195,0.00118094084652714,0.0359775708164882
"A_23_P46238",-3.53535389610389,13.29231,-3.56251045218424,0.000560628046722666,0.00207173377184549,-0.63753855365747,"CELA2A","chymotrypsin like elastase 2A [Source:HGNC Symbol;Acc:HGNC:24609]","A_23_P46238",-3.53535389610389,0.00207173377184549,-0.63753855365747
