"MatchID","logFC","AveExpr","t","P.Value","adj.P.Val","B","Symbol","Gene_Description","SPOT_ID","logFC_Extreme_Contrast","adjP_Extreme_Contrast","B_Extreme_Contrast"
"A_23_P153301",5.09108766233767,8.19888,7.03892173116436,0.000000000231910798046992,0.0000000636532799026614,13.3307268793928,"CEACAM5","CEA cell adhesion molecule 5 [Source:HGNC Symbol;Acc:HGNC:1817]","A_23_P153301",5.09108766233767,0.0000000636532799026614,13.3307268793928
"A_24_P237175",4.94744155844156,10.20878,7.6960678604642,0.00000000000934338302909617,0.0000000113571045333671,16.4096775567039,"CST2","cystatin SA [Source:HGNC Symbol;Acc:HGNC:2474]","A_24_P237175",4.94744155844156,0.0000000113571045333671,16.4096775567039
"A_23_P112859",4.85958441558442,10.28312,7.74907662980814,0.00000000000718811618806586,0.00000000965704493771416,16.6611721059564,"CST1","cystatin SN [Source:HGNC Symbol;Acc:HGNC:2473]","A_23_P112859",4.85958441558442,0.00000000965704493771416,16.6611721059564
"A_23_P58266",4.53921428571428,8.13584,7.94526954902291,0.00000000000271391028607128,0.00000000692752739622554,17.5953540447157,"S100P","S100 calcium binding protein P [Source:HGNC Symbol;Acc:HGNC:10504]","A_23_P58266",4.53921428571428,0.00000000692752739622554,17.5953540447157
"A_33_P3216610",4.27338961038961,7.25789,7.58874540657166,0.0000000000158678957090691,0.0000000134521855609132,15.9017759196953,"TMPRSS4","transmembrane serine protease 4 [Source:HGNC Symbol;Acc:HGNC:11878]","A_33_P3216610",4.27338961038961,0.0000000134521855609132,15.9017759196953
"A_24_P236935",4.11270454545455,7.91883,8.20455787409772,0.000000000000743489376892227,0.00000000403608285593938,18.8372065332284,"KLK6","kallikrein related peptidase 6 [Source:HGNC Symbol;Acc:HGNC:6367]","A_24_P236935",4.11270454545455,0.00000000403608285593938,18.8372065332284
"A_33_P3420466",4.06084415584416,8.42995,7.09118381058108,0.000000000180172718091111,0.0000000532115543574408,13.5726191614569,"MATN3","matrilin 3 [Source:HGNC Symbol;Acc:HGNC:6909]","A_33_P3420466",4.06084415584416,0.0000000532115543574408,13.5726191614569
"A_23_P203267",4.04178896103896,6.50787,7.91226448722543,0.00000000000319828468291252,0.00000000707910538633071,17.4378456968236,"TRIM29","tripartite motif containing 29 [Source:HGNC Symbol;Acc:HGNC:17274]","A_23_P203267",4.04178896103896,0.00000000707910538633071,17.4378456968236
"A_23_P218442",4.02514935064935,8.31284,6.20678382621466,0.0000000118240694959258,0.000000905341562644337,9.56801833805638,"CEACAM6","CEA cell adhesion molecule 6 [Source:HGNC Symbol;Acc:HGNC:1818]","A_23_P218442",4.02514935064935,0.000000905341562644337,9.56801833805638
"A_24_P169507",3.95746103896104,11.53834,5.32668620056985,0.000000601386172046272,0.0000141483718227218,5.82297921988774,"MUC17","mucin 17, cell surface associated [Source:HGNC Symbol;Acc:HGNC:16800]","A_24_P169507",3.95746103896104,0.0000141483718227218,5.82297921988774
"A_23_P214144",3.90482467532468,11.76627,7.99750986688671,0.00000000000209210677881092,0.00000000622716569456043,17.8449334290538,"COL10A1","collagen type X alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2185]","A_23_P214144",3.90482467532468,0.00000000622716569456043,17.8449334290538
"A_23_P169437",3.74057142857143,9.55705,5.77418741920593,0.0000000844006413029364,0.00000356690524817675,7.69197676477981,"LCN2","lipocalin 2 [Source:HGNC Symbol;Acc:HGNC:6526]","A_23_P169437",3.74057142857143,0.00000356690524817675,7.69197676477981
"A_33_P3268507",3.66550974025974,11.91345,7.77476145695714,0.00000000000632946799457467,0.00000000950388235467724,16.7831754302589,"CEACAM1","CEA cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:1814]","A_33_P3268507",3.66550974025974,0.00000000950388235467724,16.7831754302589
"A_24_P228302",3.65882792207792,10.30284,6.76644006566894,0.000000000856451601975472,0.000000150793075575474,12.0793125878435,"CEACAM7","CEA cell adhesion molecule 7 [Source:HGNC Symbol;Acc:HGNC:1819]","A_24_P228302",3.65882792207792,0.000000150793075575474,12.0793125878435
"A_33_P3301331",3.65791233766234,12.30875,7.22735631720865,0.0000000000930892816213848,0.0000000354656269054846,14.2055041190185,"CEACAM3","CEA cell adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:1815]","A_33_P3301331",3.65791233766234,0.0000000354656269054846,14.2055041190185
"A_23_P5211",3.6104025974026,6.0733,6.83475013364881,0.000000000618233849421096,0.000000120465933132236,12.391435133123,"MUC16","mucin 16, cell surface associated [Source:HGNC Symbol;Acc:HGNC:15582]","A_23_P5211",3.6104025974026,0.000000120465933132236,12.391435133123
"A_24_P917886",3.56929220779221,13.45191,5.66320470181211,0.000000138320448833908,0.00000507294220823899,7.22121404942633,"MUC5AC","mucin 5AC, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7515]","A_24_P917886",3.56929220779221,0.00000507294220823899,7.22121404942633
