"MatchID","logFC","AveExpr","t","P.Value","adj.P.Val","B","Symbol","Gene_Description","SPOT_ID","logFC_Extreme_Contrast","adjP_Extreme_Contrast","B_Extreme_Contrast"
"A_24_P39928",-3.35312337662337,12.90128,-4.87301383276646,0.00000405071529171279,0.0000542194960903572,4.01480773539363,"SYCN","syncollin [Source:HGNC Symbol;Acc:HGNC:18442]","A_24_P39928",-3.35312337662337,0.0000542194960903572,4.01480773539363
"A_23_P139687",-3.34859415584415,11.46391,-4.35239217065154,0.0000321089593566672,0.000250322327333631,2.06408500178131,"ERP27","endoplasmic reticulum protein 27 [Source:HGNC Symbol;Acc:HGNC:26495]","A_23_P139687",-3.34859415584415,0.000250322327333631,2.06408500178131
"A_23_P24083",-3.3484935064935,10.63254,-3.45720562438885,0.000797885535368485,0.00280689445642447,-0.922554532694425,"PNLIPRP2","pancreatic lipase related protein 2 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:9157]","A_23_P24083",-3.3484935064935,0.00280689445642447,-0.922554532694425
"A_33_P3376872",-3.29456168831169,12.85089,-3.43318834736874,0.00086390460561753,0.00297960126509837,-0.995513862298007,"CELA3B","chymotrypsin like elastase 3B [Source:HGNC Symbol;Acc:HGNC:15945]","A_33_P3376872",-3.29456168831169,0.00297960126509837,-0.995513862298007
"A_23_P16252",-3.21385064935065,10.97758,-3.42844124502224,0.000877547699964301,0.00301687490729621,-1.00988717434635,"KLK1","kallikrein 1 [Source:HGNC Symbol;Acc:HGNC:6357]","A_23_P16252",-3.21385064935065,0.00301687490729621,-1.00988717434635
"A_23_P31161",-3.2104512987013,13.50079,-3.40104111084134,0.000960340223689214,0.00323356345467496,-1.09254279683537,"CPA2","carboxypeptidase A2 [Source:HGNC Symbol;Acc:HGNC:2297]","A_23_P31161",-3.2104512987013,0.00323356345467496,-1.09254279683537
"A_24_P224116",-3.19287987012987,13.8548453608247,-3.40294592062729,0.000964087012544892,0.0032431846444677,-1.0939392737309,"PLA2G1B","phospholipase A2 group IB [Source:HGNC Symbol;Acc:HGNC:9030]","A_24_P224116",-3.19287987012987,0.0032431846444677,-1.0939392737309
"A_23_P96501",-3.18275,6.77832,-4.26466224968553,0.0000448935768208117,0.000317438626572864,1.74980230999081,"TEX11","testis expressed 11 [Source:HGNC Symbol;Acc:HGNC:11733]","A_23_P96501",-3.18275,0.000317438626572864,1.74980230999081
"A_23_P155979",-3.16651623376623,7.52602,-4.35478513594825,0.0000318149206495057,0.000248655133037135,2.07271855930266,"EGF","epidermal growth factor [Source:HGNC Symbol;Acc:HGNC:3229]","A_23_P155979",-3.16651623376623,0.000248655133037135,2.07271855930266
"A_23_P325642",-3.15629545454545,9.5612,-3.8756141480787,0.000188492961366716,0.000933541197486769,0.410726185874561,"PDIA2","protein disulfide isomerase family A member 2 [Source:HGNC Symbol;Acc:HGNC:14180]","A_23_P325642",-3.15629545454545,0.000933541197486769,0.410726185874561
