"MatchID","logFC","AveExpr","t","P.Value","adj.P.Val","B","Symbol","Gene_Description","SPOT_ID","logFC_Extreme_Contrast","adjP_Extreme_Contrast","B_Extreme_Contrast"
"A_33_P3394868",-0.428308441558445,7.17508,-2.08043635813258,0.0399968526345421,0.0582573272667231,-4.40210910504721,"SMIM1","small integral membrane protein 1 (Vel blood group) [Source:HGNC Symbol;Acc:HGNC:44204]","A_33_P3394868",-0.428308441558445,0.0582573272667231,-4.40210910504721
"A_33_P3379377",-0.290113636363637,9.75715,-2.07913491422716,0.0401188637983476,0.058415042913503,-4.40466968028635,"MARS1","methionyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:6898]","A_33_P3379377",-0.290113636363637,0.058415042913503,-4.40466968028635
"A_33_P3415445",0.281811688311693,11.69203,2.07881876000719,0.0401485517698525,0.0584504454154021,-4.40529148818961,"MAP3K2","mitogen-activated protein kinase kinase kinase 2 [Source:HGNC Symbol;Acc:HGNC:6854]","A_33_P3415445",0.281811688311693,0.0584504454154021,-4.40529148818961
"A_23_P36226",-0.363094155844158,6.9322,-2.078217576675,0.0402050571247874,0.0585158127954385,-4.40647364842752,"SLC25A33","solute carrier family 25 member 33 [Source:HGNC Symbol;Acc:HGNC:29681]","A_23_P36226",-0.363094155844158,0.0585158127954385,-4.40647364842752
"A_23_P217712",-0.468353896103896,9.29834,-2.07746348503633,0.0402760311242267,0.0585937518794603,-4.40795604269957,"ARSDP1","arylsulfatase D pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:718]","A_23_P217712",-0.468353896103896,0.0585937518794603,-4.40795604269957
"A_23_P217712",-0.468353896103896,9.29834,-2.07746348503633,0.0402760311242267,0.0585937518794603,-4.40795604269957,"ARSD","arylsulfatase D [Source:HGNC Symbol;Acc:HGNC:717]","A_23_P217712",-0.468353896103896,0.0585937518794603,-4.40795604269957
"A_33_P3385706",-0.279581168831169,5.37337,-2.07699364274152,0.0403203064881003,0.0586414531032562,-4.40887940988465,"OR52I2","olfactory receptor family 52 subfamily I member 2 [Source:HGNC Symbol;Acc:HGNC:15221]","A_33_P3385706",-0.279581168831169,0.0586414531032562,-4.40887940988465
"A_33_P3385706",-0.279581168831169,5.37337,-2.07699364274152,0.0403203064881003,0.0586414531032562,-4.40887940988465,"OR52I1","olfactory receptor family 52 subfamily I member 1 [Source:HGNC Symbol;Acc:HGNC:15220]","A_33_P3385706",-0.279581168831169,0.0586414531032562,-4.40887940988465
"A_24_P400457",-0.448142857142856,5.19612,-2.07647828627679,0.0403689190173868,0.0586987768064833,-4.40989200452801,"CYB5RL","cytochrome b5 reductase like [Source:HGNC Symbol;Acc:HGNC:32220]","A_24_P400457",-0.448142857142856,0.0586987768064833,-4.40989200452801
"A_32_P21255",0.360435064935063,7.46788,2.07530213840746,0.0404800515775601,0.0588335589915618,-4.41220208778588,"SLC30A4","solute carrier family 30 member 4 [Source:HGNC Symbol;Acc:HGNC:11015]","A_32_P21255",0.360435064935063,0.0588335589915618,-4.41220208778588
"A_23_P346912",0.419042207792208,5.03962,2.07514810230504,0.0404946257082499,0.0588413397750775,-4.41250454268937,"SPATA17","spermatogenesis associated 17 [Source:HGNC Symbol;Acc:HGNC:25184]","A_23_P346912",0.419042207792208,0.0588413397750775,-4.41250454268937
"A_23_P431268",0.556678571428572,6.64213,2.07500487631988,0.040508181089355,0.0588544794957707,-4.41278575310684,"PLEKHA6","pleckstrin homology domain containing A6 [Source:HGNC Symbol;Acc:HGNC:17053]","A_23_P431268",0.556678571428572,0.0588544794957707,-4.41278575310684
"A_24_P11315",0.381204545454549,11.21547,2.07460965280018,0.0405456066015195,0.0588986543427263,-4.41356164407972,"HIPK1","homeodomain interacting protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:19006]","A_24_P11315",0.381204545454549,0.0588986543427263,-4.41356164407972
"A_24_P11315",0.381204545454549,11.21547,2.07460965280018,0.0405456066015195,0.0588986543427263,-4.41356164407972,"OLFML3","olfactomedin like 3 [Source:HGNC Symbol;Acc:HGNC:24956]","A_24_P11315",0.381204545454549,0.0588986543427263,-4.41356164407972
"A_33_P3247599",0.313435064935065,4.95694,2.07437051006591,0.0405682665563251,0.0589226121117155,-4.41403105611979,"ZNF805","zinc finger protein 805 [Source:HGNC Symbol;Acc:HGNC:23272]","A_33_P3247599",0.313435064935065,0.0589226121117155,-4.41403105611979
"A_23_P130429",0.332775974025973,12.05579,2.0738720430145,0.0406155337930906,0.0589834508506816,-4.41500933501585,"ROCK1P1","Rho associated coiled-coil containing protein kinase 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:37832]","A_23_P130429",0.332775974025973,0.0589834508506816,-4.41500933501585
"A_23_P130429",0.332775974025973,12.05579,2.0738720430145,0.0406155337930906,0.0589834508506816,-4.41500933501585,"ROCK1","Rho associated coiled-coil containing protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:10251]","A_23_P130429",0.332775974025973,0.0589834508506816,-4.41500933501585
"A_23_P8848",0.319678571428568,7.00877,2.07343374879705,0.0406571342622103,0.0590270736649516,-4.41586934209136,"INTS9","integrator complex subunit 9 [Source:HGNC Symbol;Acc:HGNC:25592]","A_23_P8848",0.319678571428568,0.0590270736649516,-4.41586934209136
"A_24_P109417",0.348496753246754,7.36046,2.07348947370096,0.0406518431288829,0.0590270736649516,-4.41576000969376,"DRAXIN","dorsal inhibitory axon guidance protein [Source:HGNC Symbol;Acc:HGNC:25054]","A_24_P109417",0.348496753246754,0.0590270736649516,-4.41576000969376
"A_24_P165656",0.412759740259744,7.8305,2.07328268542369,0.0406714808547659,0.0590411863227226,-4.41616571524526,"PRKD3","protein kinase D3 [Source:HGNC Symbol;Acc:HGNC:9408]","A_24_P165656",0.412759740259744,0.0590411863227226,-4.41616571524526
